PolygonID,LCID,HydroSG,CN,Acres,PCT_Area,CCN,CatchmentID
1070,43,C,73,0.3833153,0.0001616,0.0117976,
1071,43,B,60,0.1889101,0.0000796,0.0047788,
1072,43,A,36,0.0482649,0.0000203,0.0007326,
1073,43,C,73,0.5974361,0.0002519,0.0183878,
1074,21,C,79,0.2741614,0.0001156,0.0091316,
1075,21,A,49,0.6047072,0.000255,0.0124927,
1076,21,A,49,1.2783955,0.000539,0.0264104,
1077,21,B,69,1.4249262,0.0006008,0.041453,
1078,21,A,49,2.2723997,0.0009581,0.0469456,
1079,21,B,69,0.3899217,0.0001644,0.0113433,
1080,21,B,69,0.0072532,0.0000031,0.000211,
1081,21,B,69,0.1118096,0.0000471,0.0032527,
1082,21,B,69,0.0000065,0,0.0000002,
1083,21,C,79,0.5481153,0.0002311,0.0182563,
1084,22,C,79,0.4940041,0.0002083,0.016454,
1085,22,B,69,0.3920129,0.0001653,0.0114042,
1086,22,B,69,0.0035624,0.0000015,0.0001036,
1087,52,C,73,1.876089,0.000791,0.0577419,
1088,52,D,79,0.0781092,0.0000329,0.0026016,
1089,52,D,79,0.2187959,0.0000922,0.0072875,
1090,21,C,79,0.6104685,0.0002574,0.0203332,
1091,21,C,79,0.3229817,0.0001362,0.0107577,
1092,21,C,79,2.226234,0.0009386,0.0741502,
1093,21,B,69,1.756734,0.0007407,0.0511057,
1094,21,B,69,0.0068702,0.0000029,0.0001999,
1095,21,B,69,1.0698634,0.0004511,0.0311237,
1096,43,C,73,0.3170446,0.0001337,0.0097579,
1097,43,B,60,0.1277451,0.0000539,0.0032315,
1098,43,C,73,0.0038175,0.0000016,0.0001175,
1099,43,B,60,0.1483695,0.0000626,0.0037533,
1100,43,A,36,0.1588043,0.000067,0.0024103,
1101,43,A,36,0.2754292,0.0001161,0.0041805,
1102,43,B,60,0.5027578,0.000212,0.0127182,
1103,43,C,73,0.0156253,0.0000066,0.0004809,
1104,23,C,79,8.5526905,0.0036059,0.2848684,
1105,23,C,79,0.3158756,0.0001332,0.010521,
1106,23,B,69,0.1676151,0.0000707,0.0048761,
1107,23,B,69,0.0561119,0.0000237,0.0016324,
1108,23,B,69,0.0016492,0.0000007,0.000048,
1109,23,C,79,2.8197014,0.0011888,0.0939171,
1110,23,B,69,0.1879856,0.0000793,0.0054688,
1111,23,B,69,0.1013091,0.0000427,0.0029472,
1112,23,A,49,0.0549884,0.0000232,0.001136,
1113,23,B,69,1.7487701,0.0007373,0.050874,
1114,23,B,69,1.3222803,0.0005575,0.0384669,
1115,23,A,49,2.862107,0.0012067,0.0591284,
1116,23,C,79,0.1218927,0.0000514,0.0040599,
1117,43,C,73,0.053207,0.0000224,0.0016376,
1118,43,B,60,0.2504449,0.0001056,0.0063355,
1119,22,A,49,1.1467332,0.0004835,0.0236904,
1120,22,A,49,0.1876359,0.0000791,0.0038764,
1121,21,A,49,0.1014577,0.0000428,0.002096,
1122,21,B,69,0.041014,0.0000173,0.0011932,
1123,21,B,69,0.1513457,0.0000638,0.0044028,
1124,21,C,79,0.293444,0.0001237,0.0097739,
1125,41,C,73,0.308916,0.0001302,0.0095077,
1126,41,B,60,0.011091,0.0000047,0.0002806,
1127,41,B,60,0.0001471,0.0000001,0.0000037,
1128,41,D,79,0.2345152,0.0000989,0.0078111,
1129,41,D,79,0.2102745,0.0000887,0.0070037,
1130,43,C,73,0.0006086,0.0000003,0.0000187,
1131,43,B,60,0.2217863,0.0000935,0.0056105,
1132,43,B,60,0.4447897,0.0001875,0.0112518,
1133,41,B,60,0.6671845,0.0002813,0.0168776,
1134,43,B,60,0.2362182,0.0000996,0.0059756,
1135,43,B,60,0.2085715,0.0000879,0.0052762,
1136,23,,,0.1424174,0.00006,,
1137,22,C,79,0.6826316,0.0002878,0.0227367,
1138,22,C,79,0.2649443,0.0001117,0.0088246,
1139,22,,,6.3181796,0.0026638,,
1140,22,C,79,5.5833015,0.002354,0.1859656,
1141,43,C,73,0.224016,0.0000944,0.0068947,
1142,43,C,73,0.0629262,0.0000265,0.0019367,
1143,43,B,60,0.0167465,0.0000071,0.0004236,
1144,23,B,69,0.0842943,0.0000355,0.0024522,
1145,23,A,49,0.0581774,0.0000245,0.0012019,
1146,52,A,36,0.8047132,0.0003393,0.012214,
1147,52,A,36,0.0158879,0.0000067,0.0002411,
1148,52,B,60,0.0689782,0.0000291,0.0017449,
1149,21,A,49,0.0131609,0.0000055,0.0002719,
1150,21,B,69,0.209234,0.0000882,0.0060869,
1151,21,A,49,0.6383531,0.0002691,0.0131878,
1152,21,B,69,0.0288314,0.0000122,0.0008387,
1153,21,B,69,0.0242023,0.0000102,0.0007041,
1154,21,B,69,0.04387,0.0000185,0.0012762,
1155,21,C,79,0.3767174,0.0001588,0.0125475,
1156,43,C,73,0.0981826,0.0000414,0.0030218,
1157,43,D,79,0.1242123,0.0000524,0.0041372,
1158,41,C,73,0.0903322,0.0000381,0.0027802,
1159,41,D,79,0.1320626,0.0000557,0.0043987,
1160,43,C,73,0.0451067,0.000019,0.0013883,
1161,43,D,79,0.7972083,0.0003361,0.026553,
1162,41,D,79,0.0965483,0.0000407,0.0032158,
1163,41,D,79,0.3482413,0.0001468,0.011599,
1164,43,C,73,0.0431064,0.0000182,0.0013267,
1165,43,D,79,0.9974636,0.0004205,0.033223,
1166,43,D,79,0.0131993,0.0000056,0.0004396,
1167,41,B,60,0.0186996,0.0000079,0.000473,
1168,41,C,73,0.2036952,0.0000859,0.0062693,
1169,21,B,69,1.0309407,0.0004347,0.0299914,
1170,21,A,49,0.8337065,0.0003515,0.0172236,
1171,52,A,36,0.1842338,0.0000777,0.0027963,
1172,52,B,60,0.038161,0.0000161,0.0009654,
1173,21,B,69,0.012144,0.0000051,0.0003533,
1174,21,C,79,0.1400431,0.000059,0.0046645,
1175,21,C,79,0.7412409,0.0003125,0.0246889,
1176,21,B,69,0.2610913,0.0001101,0.0075955,
1177,21,B,69,0.0185091,0.0000078,0.0005385,
1178,41,C,73,0.0820538,0.0000346,0.0025254,
1179,41,D,79,0.140341,0.0000592,0.0046744,
1180,43,D,79,0.0009129,0.0000004,0.0000304,
1181,43,D,79,0.2214819,0.0000934,0.007377,
1182,41,B,60,0.1424717,0.0000601,0.0036041,
1183,41,C,73,2.2021048,0.0009284,0.0677759,
1184,41,C,73,2.8626804,0.0012069,0.0881069,
1185,41,C,73,4.4140482,0.001861,0.1358546,
1186,41,C,73,1.6634794,0.0007013,0.0511982,
1187,41,C,73,1.5344627,0.000647,0.0472274,
1188,41,C,73,0.0238316,0.00001,0.0007335,
1189,41,B,60,3.308229,0.0013948,0.0836876,
1190,41,B,60,18.2101364,0.0076776,0.4606583,
1191,41,B,60,0.6341161,0.0002674,0.0160411,
1192,41,B,60,4.9888706,0.0021034,0.1262025,
1193,41,A,36,0.5773247,0.0002434,0.0087627,
1194,41,A,36,3.943536,0.0016626,0.0598553,
1195,41,A,36,0.0772796,0.0000326,0.001173,
1196,41,A,36,0.0878449,0.000037,0.0013333,
1197,41,B,60,1.317669,0.0005555,0.0333328,
1198,41,B,60,5.0485964,0.0021286,0.1277134,
1199,41,B,60,0.7567881,0.0003191,0.0191443,
1200,41,B,60,2.5480764,0.0010743,0.0644582,
1201,41,B,60,0.8033175,0.0003387,0.0203214,
1202,41,A,36,2.6193075,0.0011043,0.0397561,
1203,41,A,36,0.3894562,0.0001642,0.0059112,
1204,41,A,36,6.806839,0.0028699,0.1033148,
1205,41,A,36,3.6010878,0.0015183,0.0546576,
1206,41,B,60,3.5024722,0.0014767,0.0886014,
1207,41,B,60,2.2292912,0.0009399,0.0563939,
1208,41,B,60,6.9427242,0.0029271,0.1756287,
1209,41,C,73,7.7462344,0.0032659,0.2384119,
1210,41,B,60,5.2238855,0.0022025,0.1321476,
1211,41,B,60,8.6218891,0.0036351,0.2181063,
1212,41,C,73,1.3633035,0.0005748,0.0419595,
1213,22,A,49,0.7920858,0.000334,0.0163637,
1214,22,A,49,0.0110627,0.0000047,0.0002285,
1215,21,B,69,0.2379493,0.0001003,0.0069223,
1216,21,C,79,0.0657395,0.0000277,0.0021896,
1217,41,C,73,0.7756624,0.000327,0.0238732,
1218,41,C,73,1.1122541,0.0004689,0.0342327,
1219,41,D,79,0.2834518,0.0001195,0.0094411,
1220,41,D,79,0.1303744,0.000055,0.0043424,
1221,41,D,79,0.334559,0.0001411,0.0111433,
1222,41,B,60,0.1424717,0.0000601,0.0036041,
1223,22,A,49,0.1424174,0.00006,0.0029422,
1224,43,C,73,0.0001483,0.0000001,0.0000046,
1225,43,B,60,0.6795205,0.0002865,0.0171897,
1226,43,B,60,1.164022,0.0004908,0.029446,
1227,43,C,73,0.0147307,0.0000062,0.0004534,
1228,23,C,79,0.4069607,0.0001716,0.0135548,
1229,23,B,69,0.0046889,0.000002,0.0001364,
1230,23,A,49,1.558044,0.0006569,0.0321877,
1231,21,A,49,0.2223948,0.0000938,0.0045945,
1232,52,A,36,0.4447897,0.0001875,0.0067511,
1233,22,C,79,0.0842091,0.0000355,0.0028048,
1234,22,C,79,0.0630394,0.0000266,0.0020997,
1235,22,C,79,0.0941663,0.0000397,0.0031364,
1236,22,,,0.8705594,0.000367,,
1237,41,C,73,0.6233258,0.0002628,0.0191846,
1238,41,C,73,8.4975729,0.0035827,0.2615364,
1239,41,B,60,0.626637,0.0002642,0.0158519,
1240,41,C,73,1.7838949,0.0007521,0.0549043,
1241,41,C,73,2.4887714,0.0010493,0.0765989,
1242,41,C,73,0.0281718,0.0000119,0.0008671,
1243,41,B,60,3.8249681,0.0016127,0.0967595,
1244,41,C,73,0.093637,0.0000395,0.0028819,
1245,41,C,73,0.7655647,0.0003228,0.0235624,
1246,41,B,60,1.8570545,0.000783,0.0469775,
1247,41,A,36,0.0370438,0.0000156,0.0005623,
1248,41,C,73,4.4017024,0.0018558,0.1354746,
1249,41,B,60,4.8701806,0.0020533,0.1232,
1250,41,C,73,0.1327866,0.000056,0.0040869,
1251,21,C,79,0.2223948,0.0000938,0.0074074,
1252,22,C,79,0.6671845,0.0002813,0.0222222,
1253,52,A,36,0.1424174,0.00006,0.0021616,
1254,43,C,73,0.6378818,0.0002689,0.0196326,
1255,43,D,79,0.0720879,0.0000304,0.0024011,
1256,21,C,79,2.1888843,0.0009229,0.0729062,
1257,21,C,79,0.0000032,0,0.0000001,
1258,21,C,79,0.1995842,0.0000841,0.0066476,
1259,21,C,79,0.6976879,0.0002942,0.0232382,
1260,21,C,79,0.8746724,0.0003688,0.0291331,
1261,21,,,0.0922382,0.0000389,,
1262,22,C,79,0.001858,0.0000008,0.0000619,
1263,22,C,79,0.11738,0.0000495,0.0039096,
1264,22,C,79,0.0231794,0.0000098,0.000772,
1265,22,C,79,0.624071,0.0002631,0.0207862,
1266,22,C,79,0.1030795,0.0000435,0.0034333,
1267,22,B,69,0.0454628,0.0000192,0.0013226,
1268,22,A,49,2.2137363,0.0009333,0.0457337,
1269,22,C,79,0.0273985,0.0000116,0.0009126,
1270,22,A,49,2.46472,0.0010392,0.0509188,
1271,52,A,36,1.4618531,0.0006163,0.0221881,
1272,52,B,60,0.2817852,0.0001188,0.0071283,
1273,22,B,69,0.1355338,0.0000571,0.0039429,
1274,22,C,79,0.38679,0.0001631,0.012883,
1275,21,B,69,0.5089771,0.0002146,0.0148068,
1276,21,C,79,1.5918832,0.0006712,0.0530216,
1277,43,B,60,1.1007581,0.0004641,0.0278457,
1278,43,C,73,0.5855714,0.0002469,0.0180226,
1279,43,B,60,0.0900965,0.000038,0.0022792,
1280,43,B,60,0.706124,0.0002977,0.0178627,
1281,43,C,73,0.0293203,0.0000124,0.0009024,
1282,43,C,73,0.0358564,0.0000151,0.0011036,
1283,43,D,79,0.2744973,0.0001157,0.0091428,
1284,22,C,79,0.0206643,0.0000087,0.0006883,
1285,22,,,0.1218074,0.0000514,,
1286,23,C,79,0.1424717,0.0000601,0.0047454,
1287,41,C,73,0.0141758,0.000006,0.0004363,
1288,41,C,73,0.296178,0.0001249,0.0091157,
1289,41,C,73,0.377502,0.0001592,0.0116187,
1290,41,B,60,0.6330793,0.0002669,0.0160149,
1291,41,C,73,0.6634187,0.0002797,0.0204186,
1292,41,C,73,0.9001366,0.0003795,0.0277042,
1293,22,C,79,0.3038857,0.0001281,0.0101217,
1294,22,C,79,0.140904,0.0000594,0.0046932,
1295,41,C,73,1.5558964,0.000656,0.047887,
1296,41,C,73,0.0546581,0.000023,0.0016823,
1297,41,C,73,1.3615601,0.0005741,0.0419058,
1298,41,C,73,0.6825147,0.0002878,0.0210063,
1299,41,A,36,0.9841865,0.0004149,0.0149381,
1300,41,C,73,0.0052973,0.0000022,0.000163,
1301,82,C,74,0.1543522,0.0000651,0.0048157,
1302,82,C,74,0.0680427,0.0000287,0.0021229,
1303,22,B,69,0.0989363,0.0000417,0.0028782,
1304,22,C,79,0.0434811,0.0000183,0.0014482,
1305,21,B,69,0.3147807,0.0001327,0.0091574,
1306,21,C,79,0.130009,0.0000548,0.0043303,
1307,21,C,79,0.2223948,0.0000938,0.0074074,
1308,22,C,79,0.1424717,0.0000601,0.0047454,
1309,41,C,73,0.3474374,0.0001465,0.0106934,
1310,41,C,73,0.1748864,0.0000737,0.0053826,
1311,43,C,73,0.0352748,0.0000149,0.0010857,
1312,43,B,60,0.1561457,0.0000658,0.00395,
1313,43,C,73,0.0309744,0.0000131,0.0009533,
1314,41,C,73,0.0083377,0.0000035,0.0002566,
1315,41,B,60,0.2140571,0.0000902,0.005415,
1316,21,C,79,0.5289319,0.000223,0.0176174,
1317,21,B,69,0.9262993,0.0003905,0.0269473,
1318,21,B,69,0.1424717,0.0000601,0.0041447,
1319,21,C,79,0.2223948,0.0000938,0.0074074,
1320,41,C,73,0.1431381,0.0000603,0.0044055,
1321,41,C,73,0.009049,0.0000038,0.0002785,
1322,22,C,79,0.0155955,0.0000066,0.0005194,
1323,22,A,49,0.125542,0.0000529,0.0025936,
1324,22,C,79,0.3036522,0.000128,0.0101139,
1325,21,C,79,0.2779596,0.0001172,0.0092581,
1326,21,A,49,0.0323409,0.0000136,0.0006681,
1327,21,C,79,0.0000532,0,0.0000018,
1328,43,C,73,0.1011471,0.0000426,0.0031131,
1329,43,B,60,0.0010637,0.0000004,0.0000269,
1330,43,C,73,0.4824986,0.0002034,0.0148502,
1331,43,C,73,0.2123703,0.0000895,0.0065363,
1332,43,B,60,0.0100246,0.0000042,0.0002536,
1333,21,C,79,0.1521871,0.0000642,0.005069,
1334,21,B,69,0.1001939,0.0000422,0.0029148,
1335,21,C,79,0.0422778,0.0000178,0.0014082,
1336,22,C,79,0.0627935,0.0000265,0.0020915,
1337,41,C,73,0.0000489,0,0.0000015,
1338,41,C,73,1.1501493,0.0004849,0.035399,
1339,21,C,79,0.8144202,0.0003434,0.0271263,
1340,21,C,79,3.04811,0.0012851,0.1015248,
1341,21,C,79,0.8376115,0.0003531,0.0278987,
1342,21,C,79,0.3014077,0.0001271,0.0100391,
1343,82,C,74,2.2060297,0.0009301,0.0688268,
1344,82,C,74,0.1340924,0.0000565,0.0041836,
1345,82,B,61,2.1873455,0.0009222,0.0562551,
1346,82,C,74,1.8682197,0.0007877,0.0582873,
1347,82,C,74,1.5211902,0.0006414,0.0474602,
1348,82,C,74,1.3274438,0.0005597,0.0414154,
1349,82,C,74,0.6900352,0.0002909,0.0215287,
1350,41,C,73,0.2223948,0.0000938,0.0068448,
1351,22,A,49,0.4485237,0.0001891,0.0092661,
1352,22,C,79,1.9828012,0.000836,0.0660421,
1353,22,C,79,0.5310982,0.0002239,0.0176895,
1354,21,C,79,0.3036519,0.000128,0.0101139,
1355,21,C,79,0.0953319,0.0000402,0.0031753,
1356,22,C,79,0.1566875,0.0000661,0.0052189,
1357,22,C,79,3.2536552,0.0013718,0.108371,
1358,22,,,2.2727797,0.0009582,,
1359,22,D,84,0.1500156,0.0000632,0.0053129,
1360,22,D,84,0.8540034,0.0003601,0.030245,
1361,41,C,73,0.5974069,0.0002519,0.0183869,
1362,41,C,73,0.0000292,0,0.0000009,
1363,41,C,73,0.9475081,0.0003995,0.0291622,
1364,41,C,73,0.4706268,0.0001984,0.0144848,
1365,21,C,79,1.5923082,0.0006713,0.0530357,
1366,21,A,49,6.7765417,0.0028571,0.139997,
1367,21,A,49,2.6627483,0.0011227,0.0550099,
1368,21,C,79,0.9302321,0.0003922,0.0309837,
1369,21,B,69,0.2400704,0.0001012,0.006984,
1370,21,C,79,2.2940516,0.0009672,0.076409,
1371,21,B,69,1.8552241,0.0007822,0.0539709,
1372,21,B,69,0.4854128,0.0002047,0.0141213,
1373,21,A,49,0.7279524,0.0003069,0.0150388,
1374,21,A,49,0.262822,0.0001108,0.0054297,
1375,21,B,69,1.3666455,0.0005762,0.0397575,
1376,21,C,79,5.1537085,0.0021729,0.1716569,
1377,21,C,79,0.0195669,0.0000082,0.0006517,
1378,21,A,49,2.3974507,0.0010108,0.0495291,
1379,21,C,79,0.7285807,0.0003072,0.0242672,
1380,21,C,79,1.2482108,0.0005263,0.0415747,
1381,43,C,73,0.0964448,0.0000407,0.0029684,
1382,43,C,73,0.2139089,0.0000902,0.0065836,
1383,41,C,73,0.8669752,0.0003655,0.0266836,
1384,41,C,73,0.0543644,0.0000229,0.0016732,
1385,41,C,73,0.4130295,0.0001741,0.0127121,
1386,21,C,79,0.8689007,0.0003663,0.0289409,
1387,21,B,69,0.0206787,0.0000087,0.0006016,
1388,22,C,79,0.0952961,0.0000402,0.0031741,
1389,22,,,0.0471756,0.0000199,,
1390,41,C,73,0.2542671,0.0001072,0.0078258,
1391,41,C,73,1.080102,0.0004554,0.0332431,
1392,21,C,79,0.4754205,0.0002004,0.0158351,
1393,21,C,79,0.8207244,0.000346,0.0273362,
1394,41,C,73,0.3162762,0.0001333,0.0097343,
1395,41,D,79,0.2934644,0.0001237,0.0097746,
1396,41,C,73,0.2223948,0.0000938,0.0068448,
1397,41,C,73,0.6671845,0.0002813,0.0205345,
1398,21,C,79,0.1424717,0.0000601,0.0047454,
1399,21,C,79,0.4447897,0.0001875,0.0148148,
1400,22,C,79,0.005451,0.0000023,0.0001816,
1401,22,C,79,0.6617336,0.000279,0.0220407,
1402,43,C,73,0.1648047,0.0000695,0.0050723,
1403,43,C,73,0.1427995,0.0000602,0.004395,
1404,43,D,79,0.0026953,0.0000011,0.0000898,
1405,22,C,79,0.2927286,0.0001234,0.00975,
1406,22,C,79,0.5511338,0.0002324,0.0183569,
1407,21,C,79,0.126935,0.0000535,0.0042279,
1408,21,B,69,0.0691884,0.0000292,0.0020128,
1409,21,D,84,0.0262714,0.0000111,0.0009304,
1410,43,C,73,0.1093856,0.0000461,0.0033666,
1411,43,C,73,0.0428014,0.000018,0.0013173,
1412,22,C,79,0.8408622,0.0003545,0.028007,
1413,22,C,79,0.1703613,0.0000718,0.0056743,
1414,41,C,73,0.2196174,0.0000926,0.0067593,
1415,41,,,0.0027774,0.0000012,,
1416,21,C,79,0.4419,0.0001863,0.0147186,
1417,21,C,79,1.0306991,0.0004346,0.03433,
1418,21,B,69,0.1615855,0.0000681,0.0047007,
1419,21,B,69,0.7279938,0.0003069,0.0211783,
1420,41,C,73,0.0032624,0.0000014,0.0001004,
1421,41,C,73,0.2191325,0.0000924,0.0067444,
1422,21,C,79,0.6206785,0.0002617,0.0206732,
1423,21,C,79,0.1363918,0.0000575,0.0045429,
1424,42,C,73,2.3071556,0.0009727,0.0710091,
1425,42,C,73,0.1391878,0.0000587,0.0042839,
1426,41,C,73,0.1424174,0.00006,0.0043833,
1427,21,C,79,1.0226377,0.0004312,0.0340615,
1428,21,C,79,0.0169309,0.0000071,0.0005639,
1429,21,C,79,0.3747779,0.000158,0.0124829,
1430,21,B,69,0.0021552,0.0000009,0.0000627,
1431,21,B,69,0.0711874,0.00003,0.0020709,
1432,21,C,79,0.030231,0.0000127,0.0010069,
1433,21,D,84,0.0486135,0.0000205,0.0017217,
1434,41,C,73,0.0543652,0.0000229,0.0016732,
1435,43,C,73,0.021836,0.0000092,0.0006721,
1436,43,C,73,0.1205814,0.0000508,0.0037112,
1437,41,C,73,0.1424174,0.00006,0.0043833,
1438,41,C,73,0.0003093,0.0000001,0.0000095,
1439,41,D,79,0.1421624,0.0000599,0.0047351,
1440,21,C,79,0.1999778,0.0000843,0.0066608,
1441,21,C,79,0.022417,0.0000095,0.0007467,
1442,21,C,79,0.0544331,0.0000229,0.001813,
1443,21,C,79,0.1679617,0.0000708,0.0055944,
1444,43,C,73,0.612151,0.0002581,0.0188406,
1445,43,C,73,0.3082474,0.00013,0.0094872,
1446,43,D,79,0.3399114,0.0001433,0.0113216,
1447,22,C,79,5.9573216,0.0025117,0.1984233,
1448,22,C,79,0.0042545,0.0000018,0.0001417,
1449,22,C,79,0.2320771,0.0000978,0.0077299,
1450,22,,,1.1450421,0.0004828,,
1451,22,C,79,6.4390669,0.0027148,0.214469,
1452,22,D,84,0.1658907,0.0000699,0.0058751,
1453,21,C,79,0.0418799,0.0000177,0.0013949,
1454,21,C,79,0.0554759,0.0000234,0.0018478,
1455,21,D,84,0.0451159,0.000019,0.0015978,
1456,21,C,79,0.1392968,0.0000587,0.0046396,
1457,21,C,79,0.0128903,0.0000054,0.0004293,
1458,22,C,79,0.7632341,0.0003218,0.0254214,
1459,22,C,79,0.9525075,0.0004016,0.0317256,
1460,22,C,79,17.2676773,0.0072803,0.5751425,
1461,22,B,69,2.4566779,0.0010358,0.071468,
1462,22,B,69,0.0770976,0.0000325,0.0022429,
1463,21,C,79,0.1823662,0.0000769,0.0060742,
1464,21,C,79,0.0400287,0.0000169,0.0013333,
1465,43,C,73,0.6671845,0.0002813,0.0205345,
1466,21,C,79,0.0855382,0.0000361,0.0028491,
1467,21,C,79,0.0666488,0.0000281,0.0022199,
1468,43,C,73,0.6957605,0.0002933,0.021414,
1469,43,C,73,1.0795927,0.0004552,0.0332275,
1470,43,C,73,0.5513485,0.0002325,0.0169693,
1471,43,C,73,0.0018821,0.0000008,0.0000579,
1472,41,C,73,0.2758182,0.0001163,0.0084891,
1473,41,D,79,0.4941479,0.0002083,0.0164588,
1474,52,C,73,0.0445977,0.0000188,0.0013726,
1475,52,D,79,0.1777971,0.000075,0.005922,
1476,21,C,79,0.9159127,0.0003862,0.0305067,
1477,21,C,79,0.1502413,0.0000633,0.0050042,
1478,21,D,84,0.0721536,0.0000304,0.0025554,
1479,41,C,73,0.2706324,0.0001141,0.0083295,
1480,41,,,0.4377306,0.0001846,,
1481,41,C,73,0.8317954,0.0003507,0.0256008,
1482,41,D,79,0.1962309,0.0000827,0.006536,
1483,21,,,0.4370835,0.0001843,,
1484,21,C,79,0.8850147,0.0003731,0.0294776,
1485,21,C,79,0.1424717,0.0000601,0.0047454,
1486,21,C,79,0.9093847,0.0003834,0.0302893,
1487,21,C,79,0.0184188,0.0000078,0.0006135,
1488,21,D,84,0,0,0,
1489,21,C,79,0.0145219,0.0000061,0.0004837,
1490,21,C,79,0.0888368,0.0000375,0.0029589,
1491,21,C,79,0.0273958,0.0000116,0.0009125,
1492,43,C,73,0.3300854,0.0001392,0.0101593,
1493,43,C,73,0.3370991,0.0001421,0.0103752,
1494,41,C,73,0.2223948,0.0000938,0.0068448,
1495,41,C,73,0.2110286,0.000089,0.006495,
1496,41,,,0.2337611,0.0000986,,
1497,22,C,79,0.2223948,0.0000938,0.0074074,
1498,22,C,79,1.2256421,0.0005167,0.040823,
1499,41,C,73,0.1519209,0.0000641,0.0046758,
1500,41,D,79,0.070474,0.0000297,0.0023473,
1501,41,C,73,0.1987681,0.0000838,0.0061176,
1502,41,C,73,0.0125658,0.0000053,0.0003867,
1503,41,D,79,0.7546712,0.0003182,0.0251362,
1504,41,C,73,0.3679858,0.0001551,0.0113258,
1505,41,D,79,0.3054678,0.0001288,0.0101744,
1506,21,,,0.1336182,0.0000563,,
1507,21,C,79,0.0887766,0.0000374,0.0029569,
1508,21,C,79,0.2223948,0.0000938,0.0074074,
1509,21,C,79,0.0973865,0.0000411,0.0032437,
1510,52,C,73,0.0552225,0.0000233,0.0016996,
1511,52,C,73,0.8343568,0.0003518,0.0256797,
1512,41,C,73,0.2223948,0.0000938,0.0068448,
1513,21,C,79,0.2223948,0.0000938,0.0074074,
1514,21,C,79,0.0111152,0.0000047,0.0003702,
1515,21,C,79,0.1410718,0.0000595,0.0046987,
1516,21,C,79,0.2223948,0.0000938,0.0074074,
1517,41,C,73,0.0433623,0.0000183,0.0013346,
1518,41,C,73,0.1088248,0.0000459,0.0033494,
1519,21,C,79,0.3449362,0.0001454,0.0114889,
1520,21,,,0.554609,0.0002338,,
1521,21,D,84,0.4348239,0.0001833,0.0153995,
1522,22,C,79,0.0209648,0.0000088,0.0006983,
1523,22,C,79,0.0048375,0.000002,0.0001611,
1524,22,,,0.863777,0.0003642,,
1525,41,C,73,0.0943944,0.0000398,0.0029053,
1526,41,C,73,0.5269646,0.0002222,0.0162188,
1527,22,C,79,0.0135066,0.0000057,0.0004499,
1528,22,D,84,0.1289651,0.0000544,0.0045674,
1529,21,C,79,0.1521871,0.0000642,0.005069,
1530,21,C,79,0.296201,0.0001249,0.0098657,
1531,21,C,79,0.2026912,0.0000855,0.0067511,
1532,21,C,79,0.3906872,0.0001647,0.0130128,
1533,21,C,79,0.0036885,0.0000016,0.0001229,
1534,21,,,0.2187063,0.0000922,,
1535,41,C,73,0.1991658,0.000084,0.0061299,
1536,41,C,73,0.0232291,0.0000098,0.0007149,
1537,43,C,73,1.3174038,0.0005554,0.0405468,
1538,43,C,73,0.1424717,0.0000601,0.004385,
1539,41,C,73,1.5489857,0.0006531,0.0476743,
1540,41,C,73,0.1609099,0.0000678,0.0049524,
1541,22,C,79,0.5974351,0.0002519,0.019899,
1542,22,D,84,0.4447897,0.0001875,0.0157525,
1543,21,C,79,0.9650741,0.0004069,0.0321442,
1544,21,C,79,0.283527,0.0001195,0.0094436,
1545,21,,,0.123992,0.0000523,,
1546,41,C,73,1.4801334,0.000624,0.0455552,
1547,41,C,73,0.4236093,0.0001786,0.0130378,
1548,41,,,0.0166676,0.000007,,
1549,41,D,79,0.3152661,0.0001329,0.0105007,
1550,22,C,79,0.0354914,0.000015,0.0011821,
1551,22,C,79,2.0044796,0.0008451,0.0667641,
1552,22,C,79,0.1850509,0.000078,0.0061636,
1553,21,C,79,0.8356055,0.0003523,0.0278319,
1554,21,C,79,1.6044657,0.0006765,0.0534407,
1555,21,C,79,0.3759423,0.0001585,0.0125217,
1556,21,,,0.1673631,0.0000706,,
1557,41,C,73,0.655907,0.0002765,0.0201874,
1558,41,C,73,1.0302551,0.0004344,0.031709,
1559,41,,,0.8746545,0.0003688,,
1560,22,C,79,1.5567639,0.0006564,0.0518519,
1561,22,C,79,0.0022937,0.000001,0.0000764,
1562,23,C,79,0.6189409,0.000261,0.0206154,
1563,23,,,0.0024181,0.000001,,
1564,21,C,79,0.6671845,0.0002813,0.0222222,
1565,21,C,79,0.1424174,0.00006,0.0047436,
1566,22,C,79,0.9074616,0.0003826,0.0302252,
1567,22,D,84,0.0503671,0.0000212,0.0017838,
1568,21,C,79,1.214047,0.0005119,0.0404368,
1569,21,C,79,0.5759498,0.0002428,0.0191834,
1570,21,D,84,1.5476633,0.0006525,0.0548113,
1571,43,C,73,0.2180375,0.0000919,0.0067107,
1572,43,C,73,0.449147,0.0001894,0.0138237,
1573,52,C,73,1.2106539,0.0005104,0.0372612,
1574,52,C,73,0.4043535,0.0001705,0.0124451,
1575,52,C,73,0.5902579,0.0002489,0.0181668,
1576,52,,,0.0186832,0.0000079,,
1577,21,C,79,1.1481853,0.0004841,0.0382431,
1578,21,C,79,1.4987309,0.0006319,0.0499189,
1579,21,C,79,0.5719269,0.0002411,0.0190494,
