PolygonID,LCID,HydroSG,CN,Acres,PCT_Area,CCN,CatchmentID
1027,43,D,79,0.6590177,0.0002779,0.0219502,31
1028,21,C,79,1.0842823,0.0004571,0.0361147,36
1029,21,C,79,1.5387149,0.0006487,0.0512507,36
1030,21,B,69,0.4634463,0.0001954,0.0134823,36
1031,21,A,49,0.0193154,0.0000081,0.000399,30
1032,21,B,69,0.2030795,0.0000856,0.0059079,30
1033,41,A,36,0.0388057,0.0000164,0.000589,30
1034,41,B,60,0.103666,0.0000437,0.0026224,30
1035,21,B,69,0.0807145,0.000034,0.0023481,32
1036,21,B,69,0.1120323,0.0000472,0.0032592,32
1037,21,C,79,0.0296481,0.0000125,0.0009875,32
1038,22,B,69,0.1104435,0.0000466,0.0032129,27
1039,41,C,73,0.3458385,0.0001458,0.0106441,31
1040,41,C,73,0.7661358,0.000323,0.02358,31
1041,22,C,79,0.0511735,0.0000216,0.0017045,30
1042,22,A,49,0.2653604,0.0001119,0.0054821,30
1043,22,B,69,0.0834212,0.0000352,0.0024268,38
1044,22,B,69,0.5196855,0.0002191,0.0151183,30
1045,22,C,79,0.0031134,0.0000013,0.0001037,38
1046,41,C,73,0.5815309,0.0002452,0.0178982,31
1047,41,C,73,0.4381093,0.0001847,0.013484,31
1048,41,C,73,0.5665154,0.0002389,0.0174361,31
1049,41,C,73,0.1521871,0.0000642,0.004684,35
1050,21,C,79,1.4014012,0.0005908,0.0466771,36
1051,21,C,79,0.8892217,0.0003749,0.0296177,36
1052,21,C,79,0.1846634,0.0000779,0.0061507,28
1053,21,C,79,2.2095501,0.0009316,0.0735945,36
1054,21,B,69,0.2550754,0.0001075,0.0074205,28
1055,21,C,79,5.4066281,0.0022795,0.1800811,28
1056,41,C,73,0.2223948,0.0000938,0.0068448,36
1057,43,C,73,0.3833153,0.0001616,0.0117976,36
1058,43,B,60,0.1889101,0.0000796,0.0047788,36
1059,43,A,36,0.0482649,0.0000203,0.0007326,36
1060,43,C,73,0.5974361,0.0002519,0.0183878,36
1061,21,C,79,0.2741614,0.0001156,0.0091316,30
1062,21,A,49,0.6047072,0.000255,0.0124927,36
1063,21,A,49,1.2783955,0.000539,0.0264104,36
1064,21,B,69,1.4249262,0.0006008,0.041453,30
1065,21,A,49,2.2723997,0.0009581,0.0469456,36
1066,21,B,69,0.3899217,0.0001644,0.0113433,36
1067,21,B,69,0.0072532,0.0000031,0.000211,32
1068,21,B,69,0.1118096,0.0000471,0.0032527,32
1069,21,B,69,0.0000065,0,0.0000002,32
1070,21,C,79,0.5481153,0.0002311,0.0182563,32
1071,22,C,79,0.4940041,0.0002083,0.016454,32
1072,22,B,69,0.3920129,0.0001653,0.0114042,32
1073,22,B,69,0.0035624,0.0000015,0.0001036,32
1074,52,C,73,1.876089,0.000791,0.0577419,35
1075,52,D,79,0.0781092,0.0000329,0.0026016,31
1076,52,D,79,0.2187959,0.0000922,0.0072875,35
1077,21,C,79,0.6104685,0.0002574,0.0203332,36
1078,21,C,79,0.3229817,0.0001362,0.0107577,36
1079,21,C,79,2.226234,0.0009386,0.0741502,36
1080,21,B,69,1.756734,0.0007407,0.0511057,36
1081,21,B,69,0.0068702,0.0000029,0.0001999,36
1082,21,B,69,1.0698634,0.0004511,0.0311237,36
1083,43,C,73,0.3170446,0.0001337,0.0097579,36
1084,43,B,60,0.1277451,0.0000539,0.0032315,36
1085,43,C,73,0.0038175,0.0000016,0.0001175,36
1086,43,B,60,0.1483695,0.0000626,0.0037533,36
1087,43,A,36,0.1588043,0.000067,0.0024103,36
1088,43,A,36,0.2754292,0.0001161,0.0041805,36
1089,43,B,60,0.5027578,0.000212,0.0127182,36
1090,43,C,73,0.0156253,0.0000066,0.0004809,36
1091,23,C,79,8.5526905,0.0036059,0.2848684,30
1092,23,C,79,0.3158756,0.0001332,0.010521,30
1093,23,B,69,0.1676151,0.0000707,0.0048761,23
1094,23,B,69,0.0561119,0.0000237,0.0016324,30
1095,23,B,69,0.0016492,0.0000007,0.000048,23
1096,23,C,79,2.8197014,0.0011888,0.0939171,32
1097,23,B,69,0.1879856,0.0000793,0.0054688,32
1098,23,B,69,0.1013091,0.0000427,0.0029472,30
1099,23,A,49,0.0549884,0.0000232,0.001136,30
1100,23,B,69,1.7487701,0.0007373,0.050874,27
1101,23,B,69,1.3222803,0.0005575,0.0384669,23
1102,23,A,49,2.862107,0.0012067,0.0591284,23
1103,23,C,79,0.1218927,0.0000514,0.0040599,20
1104,43,C,73,0.053207,0.0000224,0.0016376,36
1105,43,B,60,0.2504449,0.0001056,0.0063355,36
1106,22,A,49,1.1467332,0.0004835,0.0236904,38
1107,22,A,49,0.1876359,0.0000791,0.0038764,38
1108,21,A,49,0.1014577,0.0000428,0.002096,38
1109,21,B,69,0.041014,0.0000173,0.0011932,38
1110,21,B,69,0.1513457,0.0000638,0.0044028,46
1111,21,C,79,0.293444,0.0001237,0.0097739,32
1112,41,C,73,0.308916,0.0001302,0.0095077,32
1113,41,B,60,0.011091,0.0000047,0.0002806,32
1114,41,B,60,0.0001471,0.0000001,0.0000037,32
1115,41,D,79,0.2345152,0.0000989,0.0078111,35
1116,41,D,79,0.2102745,0.0000887,0.0070037,35
1117,43,C,73,0.0006086,0.0000003,0.0000187,36
1118,43,B,60,0.2217863,0.0000935,0.0056105,36
1119,43,B,60,0.4447897,0.0001875,0.0112518,36
1120,41,B,60,0.6671845,0.0002813,0.0168776,36
1121,43,B,60,0.2362182,0.0000996,0.0059756,36
1122,43,B,60,0.2085715,0.0000879,0.0052762,36
1123,23,,,0.1424174,0.00006,,36
1124,22,C,79,0.6826316,0.0002878,0.0227367,36
1125,22,C,79,0.2649443,0.0001117,0.0088246,31
1126,22,,,6.3181796,0.0026638,,28
1127,22,C,79,5.5833015,0.002354,0.1859656,36
1128,43,C,73,0.224016,0.0000944,0.0068947,36
1129,43,C,73,0.0629262,0.0000265,0.0019367,36
1130,43,B,60,0.0167465,0.0000071,0.0004236,36
1131,23,B,69,0.0842943,0.0000355,0.0024522,36
1132,23,A,49,0.0581774,0.0000245,0.0012019,36
1133,52,A,36,0.8047132,0.0003393,0.012214,38
1134,52,A,36,0.0158879,0.0000067,0.0002411,38
1135,52,B,60,0.0689782,0.0000291,0.0017449,38
1136,21,A,49,0.0131609,0.0000055,0.0002719,38
1137,21,B,69,0.209234,0.0000882,0.0060869,38
1138,21,A,49,0.6383531,0.0002691,0.0131878,38
1139,21,B,69,0.0288314,0.0000122,0.0008387,38
1140,21,B,69,0.0242023,0.0000102,0.0007041,46
1141,21,B,69,0.04387,0.0000185,0.0012762,46
1142,21,C,79,0.3767174,0.0001588,0.0125475,46
1143,43,C,73,0.0981826,0.0000414,0.0030218,35
1144,43,D,79,0.1242123,0.0000524,0.0041372,35
1145,41,C,73,0.0903322,0.0000381,0.0027802,35
1146,41,D,79,0.1320626,0.0000557,0.0043987,35
1147,43,C,73,0.0451067,0.000019,0.0013883,35
1148,43,D,79,0.7972083,0.0003361,0.026553,35
1149,41,D,79,0.0965483,0.0000407,0.0032158,35
1150,41,D,79,0.3482413,0.0001468,0.011599,35
1151,43,C,73,0.0431064,0.0000182,0.0013267,35
1152,43,D,79,0.9974636,0.0004205,0.033223,35
1153,43,D,79,0.0131993,0.0000056,0.0004396,35
1154,41,B,60,0.0186996,0.0000079,0.000473,36
1155,41,C,73,0.2036952,0.0000859,0.0062693,36
1156,21,B,69,1.0309407,0.0004347,0.0299914,36
1157,21,A,49,0.8337065,0.0003515,0.0172236,36
1158,52,A,36,0.1842338,0.0000777,0.0027963,38
1159,52,B,60,0.038161,0.0000161,0.0009654,38
1160,21,B,69,0.012144,0.0000051,0.0003533,46
1161,21,C,79,0.1400431,0.000059,0.0046645,46
1162,21,C,79,0.7412409,0.0003125,0.0246889,32
1163,21,B,69,0.2610913,0.0001101,0.0075955,32
1164,21,B,69,0.0185091,0.0000078,0.0005385,32
1165,41,C,73,0.0820538,0.0000346,0.0025254,35
1166,41,D,79,0.140341,0.0000592,0.0046744,35
1167,43,D,79,0.0009129,0.0000004,0.0000304,35
1168,43,D,79,0.2214819,0.0000934,0.007377,35
1169,41,B,60,0.1424717,0.0000601,0.0036041,36
1170,41,C,73,2.2021048,0.0009284,0.0677759,36
1171,41,C,73,2.8626804,0.0012069,0.0881069,36
1172,41,C,73,4.4140482,0.001861,0.1358546,25
1173,41,C,73,1.6634794,0.0007013,0.0511982,36
1174,41,C,73,1.5344627,0.000647,0.0472274,25
1175,41,C,73,0.0238316,0.00001,0.0007335,28
1176,41,B,60,3.308229,0.0013948,0.0836876,36
1177,41,B,60,18.2101364,0.0076776,0.4606583,25
1178,41,B,60,0.6341161,0.0002674,0.0160411,23
1179,41,B,60,4.9888706,0.0021034,0.1262025,24
1180,41,A,36,0.5773247,0.0002434,0.0087627,24
1181,41,A,36,3.943536,0.0016626,0.0598553,36
1182,41,A,36,0.0772796,0.0000326,0.001173,36
1183,41,A,36,0.0878449,0.000037,0.0013333,36
1184,41,B,60,1.317669,0.0005555,0.0333328,36
1185,41,B,60,5.0485964,0.0021286,0.1277134,36
1186,41,B,60,0.7567881,0.0003191,0.0191443,25
1187,41,B,60,2.5480764,0.0010743,0.0644582,24
1188,41,B,60,0.8033175,0.0003387,0.0203214,36
1189,41,A,36,2.6193075,0.0011043,0.0397561,36
1190,41,A,36,0.3894562,0.0001642,0.0059112,36
1191,41,A,36,6.806839,0.0028699,0.1033148,36
1192,41,A,36,3.6010878,0.0015183,0.0546576,24
1193,41,B,60,3.5024722,0.0014767,0.0886014,36
1194,41,B,60,2.2292912,0.0009399,0.0563939,36
1195,41,B,60,6.9427242,0.0029271,0.1756287,24
1196,41,C,73,7.7462344,0.0032659,0.2384119,36
1197,41,B,60,5.2238855,0.0022025,0.1321476,36
1198,41,B,60,8.6218891,0.0036351,0.2181063,36
1199,41,C,73,1.3633035,0.0005748,0.0419595,28
1200,22,A,49,0.7920858,0.000334,0.0163637,38
1201,22,A,49,0.0110627,0.0000047,0.0002285,36
1202,21,B,69,0.2379493,0.0001003,0.0069223,38
1203,21,C,79,0.0657395,0.0000277,0.0021896,38
1204,41,C,73,0.7756624,0.000327,0.0238732,35
1205,41,C,73,1.1122541,0.0004689,0.0342327,35
1206,41,D,79,0.2834518,0.0001195,0.0094411,35
1207,41,D,79,0.1303744,0.000055,0.0043424,35
1208,41,D,79,0.334559,0.0001411,0.0111433,35
1209,41,B,60,0.1424717,0.0000601,0.0036041,36
1210,22,A,49,0.1424174,0.00006,0.0029422,38
1211,43,C,73,0.0001483,0.0000001,0.0000046,38
1212,43,B,60,0.6795205,0.0002865,0.0171897,38
1213,43,B,60,1.164022,0.0004908,0.029446,38
1214,43,C,73,0.0147307,0.0000062,0.0004534,38
1215,23,C,79,0.4069607,0.0001716,0.0135548,36
1216,23,B,69,0.0046889,0.000002,0.0001364,36
1217,23,A,49,1.558044,0.0006569,0.0321877,36
1218,21,A,49,0.2223948,0.0000938,0.0045945,38
1219,52,A,36,0.4447897,0.0001875,0.0067511,38
1220,22,C,79,0.0842091,0.0000355,0.0028048,36
1221,22,C,79,0.0630394,0.0000266,0.0020997,36
1222,22,C,79,0.0941663,0.0000397,0.0031364,36
1223,22,,,0.8705594,0.000367,,36
1224,41,C,73,0.6233258,0.0002628,0.0191846,36
1225,41,C,73,8.4975729,0.0035827,0.2615364,36
1226,41,B,60,0.626637,0.0002642,0.0158519,36
1227,41,C,73,1.7838949,0.0007521,0.0549043,36
1228,41,C,73,2.4887714,0.0010493,0.0765989,36
1229,41,C,73,0.0281718,0.0000119,0.0008671,36
1230,41,B,60,3.8249681,0.0016127,0.0967595,36
1231,41,C,73,0.093637,0.0000395,0.0028819,36
1232,41,C,73,0.7655647,0.0003228,0.0235624,36
1233,41,B,60,1.8570545,0.000783,0.0469775,36
1234,41,A,36,0.0370438,0.0000156,0.0005623,36
1235,41,C,73,4.4017024,0.0018558,0.1354746,36
1236,41,B,60,4.8701806,0.0020533,0.1232,36
1237,41,C,73,0.1327866,0.000056,0.0040869,36
1238,21,C,79,0.2223948,0.0000938,0.0074074,36
1239,22,C,79,0.6671845,0.0002813,0.0222222,36
1240,52,A,36,0.1424174,0.00006,0.0021616,38
1241,43,C,73,0.6378818,0.0002689,0.0196326,35
1242,43,D,79,0.0720879,0.0000304,0.0024011,35
1243,21,C,79,2.1888843,0.0009229,0.0729062,36
1244,21,C,79,0.0000032,0,0.0000001,36
1245,21,C,79,0.1995842,0.0000841,0.0066476,36
1246,21,C,79,0.6976879,0.0002942,0.0232382,36
1247,21,C,79,0.8746724,0.0003688,0.0291331,36
1248,21,,,0.0922382,0.0000389,,36
1249,22,C,79,0.001858,0.0000008,0.0000619,36
1250,22,C,79,0.11738,0.0000495,0.0039096,36
1251,22,C,79,0.0231794,0.0000098,0.000772,36
1252,22,C,79,0.624071,0.0002631,0.0207862,36
1253,22,C,79,0.1030795,0.0000435,0.0034333,36
1254,22,B,69,0.0454628,0.0000192,0.0013226,36
1255,22,A,49,2.2137363,0.0009333,0.0457337,36
1256,22,C,79,0.0273985,0.0000116,0.0009126,36
1257,22,A,49,2.46472,0.0010392,0.0509188,38
1258,52,A,36,1.4618531,0.0006163,0.0221881,38
1259,52,B,60,0.2817852,0.0001188,0.0071283,38
1260,22,B,69,0.1355338,0.0000571,0.0039429,36
1261,22,C,79,0.38679,0.0001631,0.012883,36
1262,21,B,69,0.5089771,0.0002146,0.0148068,46
1263,21,C,79,1.5918832,0.0006712,0.0530216,46
1264,43,B,60,1.1007581,0.0004641,0.0278457,46
1265,43,C,73,0.5855714,0.0002469,0.0180226,46
1266,43,B,60,0.0900965,0.000038,0.0022792,46
1267,43,B,60,0.706124,0.0002977,0.0178627,46
1268,43,C,73,0.0293203,0.0000124,0.0009024,46
1269,43,C,73,0.0358564,0.0000151,0.0011036,35
1270,43,D,79,0.2744973,0.0001157,0.0091428,35
1271,22,C,79,0.0206643,0.0000087,0.0006883,36
1272,22,,,0.1218074,0.0000514,,45
1273,23,C,79,0.1424717,0.0000601,0.0047454,36
1274,41,C,73,0.0141758,0.000006,0.0004363,36
1275,41,C,73,0.296178,0.0001249,0.0091157,36
1276,41,C,73,0.377502,0.0001592,0.0116187,36
1277,41,B,60,0.6330793,0.0002669,0.0160149,36
1278,41,C,73,0.6634187,0.0002797,0.0204186,36
1279,41,C,73,0.9001366,0.0003795,0.0277042,36
1280,22,C,79,0.3038857,0.0001281,0.0101217,36
1281,22,C,79,0.140904,0.0000594,0.0046932,36
1282,41,C,73,1.5558964,0.000656,0.047887,36
1283,41,C,73,0.0546581,0.000023,0.0016823,36
1284,41,C,73,1.3615601,0.0005741,0.0419058,36
1285,41,C,73,0.6825147,0.0002878,0.0210063,36
1286,41,A,36,0.9841865,0.0004149,0.0149381,36
1287,41,C,73,0.0052973,0.0000022,0.000163,36
1288,82,C,74,0.1543522,0.0000651,0.0048157,36
1289,82,C,74,0.0680427,0.0000287,0.0021229,36
1290,22,B,69,0.0989363,0.0000417,0.0028782,38
1291,22,C,79,0.0434811,0.0000183,0.0014482,38
1292,21,B,69,0.3147807,0.0001327,0.0091574,46
1293,21,C,79,0.130009,0.0000548,0.0043303,46
1294,21,C,79,0.2223948,0.0000938,0.0074074,36
1295,22,C,79,0.1424717,0.0000601,0.0047454,36
1296,41,C,73,0.3474374,0.0001465,0.0106934,36
1297,41,C,73,0.1748864,0.0000737,0.0053826,36
1298,43,C,73,0.0352748,0.0000149,0.0010857,38
1299,43,B,60,0.1561457,0.0000658,0.00395,38
1300,43,C,73,0.0309744,0.0000131,0.0009533,38
1301,41,C,73,0.0083377,0.0000035,0.0002566,38
1302,41,B,60,0.2140571,0.0000902,0.005415,38
1303,21,C,79,0.5289319,0.000223,0.0176174,38
1304,21,B,69,0.9262993,0.0003905,0.0269473,38
1305,21,B,69,0.1424717,0.0000601,0.0041447,46
1306,21,C,79,0.2223948,0.0000938,0.0074074,36
1307,41,C,73,0.1431381,0.0000603,0.0044055,44
1308,41,C,73,0.009049,0.0000038,0.0002785,44
1309,22,C,79,0.0155955,0.0000066,0.0005194,38
1310,22,A,49,0.125542,0.0000529,0.0025936,38
1311,22,C,79,0.3036522,0.000128,0.0101139,38
1312,21,C,79,0.2779596,0.0001172,0.0092581,38
1313,21,A,49,0.0323409,0.0000136,0.0006681,38
1314,21,C,79,0.0000532,0,0.0000018,38
1315,43,C,73,0.1011471,0.0000426,0.0031131,38
1316,43,B,60,0.0010637,0.0000004,0.0000269,38
1317,43,C,73,0.4824986,0.0002034,0.0148502,38
1318,43,C,73,0.2123703,0.0000895,0.0065363,38
1319,43,B,60,0.0100246,0.0000042,0.0002536,38
1320,21,C,79,0.1521871,0.0000642,0.005069,38
1321,21,B,69,0.1001939,0.0000422,0.0029148,46
1322,21,C,79,0.0422778,0.0000178,0.0014082,46
1323,22,C,79,0.0627935,0.0000265,0.0020915,35
1324,41,C,73,0.0000489,0,0.0000015,36
1325,41,C,73,1.1501493,0.0004849,0.035399,36
1326,21,C,79,0.8144202,0.0003434,0.0271263,36
1327,21,C,79,3.04811,0.0012851,0.1015248,36
1328,21,C,79,0.8376115,0.0003531,0.0278987,36
1329,21,C,79,0.3014077,0.0001271,0.0100391,36
1330,82,C,74,2.2060297,0.0009301,0.0688268,36
1331,82,C,74,0.1340924,0.0000565,0.0041836,36
1332,82,B,61,2.1873455,0.0009222,0.0562551,36
1333,82,C,74,1.8682197,0.0007877,0.0582873,36
1334,82,C,74,1.5211902,0.0006414,0.0474602,36
1335,82,C,74,1.3274438,0.0005597,0.0414154,36
1336,82,C,74,0.6900352,0.0002909,0.0215287,36
1337,41,C,73,0.2223948,0.0000938,0.0068448,44
1338,22,A,49,0.4485237,0.0001891,0.0092661,38
1339,22,C,79,1.9828012,0.000836,0.0660421,38
1340,22,C,79,0.5310982,0.0002239,0.0176895,44
1341,21,C,79,0.3036519,0.000128,0.0101139,38
1342,21,C,79,0.0953319,0.0000402,0.0031753,46
1343,22,C,79,0.1566875,0.0000661,0.0052189,35
1344,22,C,79,3.2536552,0.0013718,0.108371,35
1345,22,,,2.2727797,0.0009582,,35
1346,22,D,84,0.1500156,0.0000632,0.0053129,35
1347,22,D,84,0.8540034,0.0003601,0.030245,35
1348,41,C,73,0.5974069,0.0002519,0.0183869,36
1349,41,C,73,0.0000292,0,0.0000009,44
1350,41,C,73,0.9475081,0.0003995,0.0291622,36
1351,41,C,73,0.4706268,0.0001984,0.0144848,44
1352,21,C,79,1.5923082,0.0006713,0.0530357,36
1353,21,A,49,6.7765417,0.0028571,0.139997,36
1354,21,A,49,2.6627483,0.0011227,0.0550099,38
1355,21,C,79,0.9302321,0.0003922,0.0309837,36
1356,21,B,69,0.2400704,0.0001012,0.006984,36
1357,21,C,79,2.2940516,0.0009672,0.076409,36
1358,21,B,69,1.8552241,0.0007822,0.0539709,36
1359,21,B,69,0.4854128,0.0002047,0.0141213,38
1360,21,A,49,0.7279524,0.0003069,0.0150388,36
1361,21,A,49,0.262822,0.0001108,0.0054297,36
1362,21,B,69,1.3666455,0.0005762,0.0397575,36
1363,21,C,79,5.1537085,0.0021729,0.1716569,44
1364,21,C,79,0.0195669,0.0000082,0.0006517,38
1365,21,A,49,2.3974507,0.0010108,0.0495291,38
1366,21,C,79,0.7285807,0.0003072,0.0242672,38
1367,21,C,79,1.2482108,0.0005263,0.0415747,38
1368,43,C,73,0.0964448,0.0000407,0.0029684,38
1369,43,C,73,0.2139089,0.0000902,0.0065836,38
1370,41,C,73,0.8669752,0.0003655,0.0266836,38
1371,41,C,73,0.0543644,0.0000229,0.0016732,38
1372,41,C,73,0.4130295,0.0001741,0.0127121,38
1373,21,C,79,0.8689007,0.0003663,0.0289409,46
1374,21,B,69,0.0206787,0.0000087,0.0006016,46
1375,22,C,79,0.0952961,0.0000402,0.0031741,41
1376,22,,,0.0471756,0.0000199,,41
1377,41,C,73,0.2542671,0.0001072,0.0078258,36
1378,41,C,73,1.080102,0.0004554,0.0332431,45
1379,21,C,79,0.4754205,0.0002004,0.0158351,36
1380,21,C,79,0.8207244,0.000346,0.0273362,36
1381,41,C,73,0.3162762,0.0001333,0.0097343,40
1382,41,D,79,0.2934644,0.0001237,0.0097746,40
1383,41,C,73,0.2223948,0.0000938,0.0068448,44
1384,41,C,73,0.6671845,0.0002813,0.0205345,44
1385,21,C,79,0.1424717,0.0000601,0.0047454,44
1386,21,C,79,0.4447897,0.0001875,0.0148148,44
1387,22,C,79,0.005451,0.0000023,0.0001816,44
1388,22,C,79,0.6617336,0.000279,0.0220407,44
1389,43,C,73,0.1648047,0.0000695,0.0050723,38
1390,43,C,73,0.1427995,0.0000602,0.004395,38
1391,43,D,79,0.0026953,0.0000011,0.0000898,38
1392,22,C,79,0.2927286,0.0001234,0.00975,38
1393,21,C,79,0.126935,0.0000535,0.0042279,46
1394,21,B,69,0.0691884,0.0000292,0.0020128,46
1395,21,D,84,0.0262714,0.0000111,0.0009304,46
1396,43,C,73,0.1093856,0.0000461,0.0033666,41
1397,43,C,73,0.0428014,0.000018,0.0013173,41
1398,22,C,79,0.8408622,0.0003545,0.028007,35
1399,22,C,79,0.1703613,0.0000718,0.0056743,41
1400,41,C,73,0.2196174,0.0000926,0.0067593,45
1401,41,,,0.0027774,0.0000012,,45
1402,21,C,79,0.4419,0.0001863,0.0147186,38
1403,21,C,79,1.0306991,0.0004346,0.03433,38
1404,21,B,69,0.1615855,0.0000681,0.0047007,46
1405,21,B,69,0.7279938,0.0003069,0.0211783,46
1406,41,C,73,0.0032624,0.0000014,0.0001004,46
1407,41,C,73,0.2191325,0.0000924,0.0067444,46
1408,21,C,79,0.6206785,0.0002617,0.0206732,46
1409,21,C,79,0.1363918,0.0000575,0.0045429,46
1410,42,C,73,2.3071556,0.0009727,0.0710091,36
1411,42,C,73,0.1391878,0.0000587,0.0042839,45
1412,41,C,73,0.1424174,0.00006,0.0043833,44
1413,21,C,79,1.0226377,0.0004312,0.0340615,44
1414,21,C,79,0.0169309,0.0000071,0.0005639,44
1415,21,C,79,0.3747779,0.000158,0.0124829,44
1416,21,B,69,0.0021552,0.0000009,0.0000627,46
1417,21,B,69,0.0711874,0.00003,0.0020709,46
1418,21,C,79,0.030231,0.0000127,0.0010069,46
1419,21,D,84,0.0486135,0.0000205,0.0017217,46
1420,41,C,73,0.0543652,0.0000229,0.0016732,46
1421,43,C,73,0.021836,0.0000092,0.0006721,41
1422,43,C,73,0.1205814,0.0000508,0.0037112,41
1423,41,C,73,0.1424174,0.00006,0.0043833,41
1424,41,C,73,0.0003093,0.0000001,0.0000095,40
1425,41,D,79,0.1421624,0.0000599,0.0047351,40
1426,21,C,79,0.1999778,0.0000843,0.0066608,44
1427,21,C,79,0.022417,0.0000095,0.0007467,44
1428,21,C,79,0.0544331,0.0000229,0.001813,44
1429,21,C,79,0.1679617,0.0000708,0.0055944,44
1430,43,C,73,0.612151,0.0002581,0.0188406,46
1431,43,C,73,0.3082474,0.00013,0.0094872,46
1432,43,D,79,0.3399114,0.0001433,0.0113216,46
1433,22,C,79,5.9573216,0.0025117,0.1984233,36
1434,22,C,79,0.0042545,0.0000018,0.0001417,36
1435,22,C,79,0.2320771,0.0000978,0.0077299,36
1436,22,,,1.1450421,0.0004828,,45
1437,22,C,79,6.4390669,0.0027148,0.214469,40
1438,22,D,84,0.1658907,0.0000699,0.0058751,40
1439,21,C,79,0.0418799,0.0000177,0.0013949,44
1440,21,C,79,0.0554759,0.0000234,0.0018478,44
1441,21,D,84,0.0451159,0.000019,0.0015978,44
1442,22,C,79,0.7632341,0.0003218,0.0254214,38
1443,22,C,79,0.9525075,0.0004016,0.0317256,46
1444,22,C,79,17.2676773,0.0072803,0.5751425,38
1445,22,B,69,2.4566779,0.0010358,0.071468,38
1446,22,B,69,0.0770976,0.0000325,0.0022429,46
1447,43,C,73,0.6671845,0.0002813,0.0205345,46
1448,21,C,79,0.0855382,0.0000361,0.0028491,46
1449,21,C,79,0.0666488,0.0000281,0.0022199,46
1450,43,C,73,0.6957605,0.0002933,0.021414,46
1451,43,C,73,1.0795927,0.0004552,0.0332275,46
1452,43,C,73,0.5513485,0.0002325,0.0169693,46
1453,41,C,73,0.2758182,0.0001163,0.0084891,41
1454,41,D,79,0.4941479,0.0002083,0.0164588,41
1455,52,C,73,0.0445977,0.0000188,0.0013726,41
1456,52,D,79,0.1777971,0.000075,0.005922,41
1457,21,C,79,0.9159127,0.0003862,0.0305067,40
1458,21,C,79,0.1502413,0.0000633,0.0050042,40
1459,21,D,84,0.0721536,0.0000304,0.0025554,40
1460,41,C,73,0.2706324,0.0001141,0.0083295,44
1461,41,,,0.4377306,0.0001846,,44
1462,41,C,73,0.8317954,0.0003507,0.0256008,44
1463,41,D,79,0.1962309,0.0000827,0.006536,44
1464,21,,,0.4370835,0.0001843,,44
1465,21,C,79,0.8850147,0.0003731,0.0294776,44
1466,21,C,79,0.1424717,0.0000601,0.0047454,38
1467,21,C,79,0.0145219,0.0000061,0.0004837,46
1468,21,C,79,0.0273958,0.0000116,0.0009125,46
1469,43,C,73,0.3300854,0.0001392,0.0101593,41
1470,43,C,73,0.3370991,0.0001421,0.0103752,41
1471,41,C,73,0.2223948,0.0000938,0.0068448,41
1472,41,C,73,0.2110286,0.000089,0.006495,45
1473,41,,,0.2337611,0.0000986,,45
1474,22,C,79,0.2223948,0.0000938,0.0074074,45
1475,22,C,79,1.2256421,0.0005167,0.040823,40
1476,41,C,73,0.1519209,0.0000641,0.0046758,40
1477,41,D,79,0.070474,0.0000297,0.0023473,40
1478,41,C,73,0.1987681,0.0000838,0.0061176,40
1479,41,C,73,0.0125658,0.0000053,0.0003867,40
1480,41,D,79,0.7546712,0.0003182,0.0251362,40
1481,41,C,73,0.3679858,0.0001551,0.0113258,40
1482,41,D,79,0.3054678,0.0001288,0.0101744,40
1483,21,,,0.1336182,0.0000563,,44
1484,21,C,79,0.0887766,0.0000374,0.0029569,44
1485,21,C,79,0.0973865,0.0000411,0.0032437,46
1486,52,C,73,0.0552225,0.0000233,0.0016996,41
1487,52,C,73,0.8343568,0.0003518,0.0256797,41
1488,41,C,73,0.2223948,0.0000938,0.0068448,40
1489,21,C,79,0.2223948,0.0000938,0.0074074,44
1490,21,C,79,0.2223948,0.0000938,0.0074074,46
1491,41,C,73,0.0433623,0.0000183,0.0013346,46
1492,41,C,73,0.1088248,0.0000459,0.0033494,46
1493,21,C,79,0.3449362,0.0001454,0.0114889,41
1494,21,,,0.554609,0.0002338,,41
1495,21,D,84,0.4348239,0.0001833,0.0153995,41
1496,22,C,79,0.0209648,0.0000088,0.0006983,45
1497,22,C,79,0.0048375,0.000002,0.0001611,45
1498,22,,,0.863777,0.0003642,,45
1499,41,C,73,0.0943944,0.0000398,0.0029053,45
1500,41,C,73,0.5269646,0.0002222,0.0162188,45
1501,22,C,79,0.0135066,0.0000057,0.0004499,40
1502,22,D,84,0.1289651,0.0000544,0.0045674,40
1503,21,C,79,0.296201,0.0001249,0.0098657,46
1504,21,C,79,0.2026912,0.0000855,0.0067511,46
1505,21,C,79,0.3906872,0.0001647,0.0130128,46
1506,21,C,79,0.0036885,0.0000016,0.0001229,41
1507,21,,,0.2187063,0.0000922,,41
1508,41,C,73,0.1991658,0.000084,0.0061299,45
1509,41,C,73,0.0232291,0.0000098,0.0007149,45
1510,43,C,73,1.3174038,0.0005554,0.0405468,40
1511,43,C,73,0.1424717,0.0000601,0.004385,44
1512,41,C,73,1.5489857,0.0006531,0.0476743,41
1513,41,C,73,0.1609099,0.0000678,0.0049524,41
1514,22,C,79,0.5974351,0.0002519,0.019899,45
1515,22,D,84,0.4447897,0.0001875,0.0157525,40
1516,21,C,79,0.9650741,0.0004069,0.0321442,45
